id	prompt	score	text
en_003386	2	1	A. Plastic type A was 11mm that had changed the most. From trial 1 to trial 2 it had increased by a going from 10 to 12. ^p B: One way the students could ad improved they're experiment is by doing more track. Another way the students could ad improved there experiment is by adding heavyer weights to the bags.
en_003387	2	3	A) A conclusion that I can draw from the student's data is that plastic type B stretched the most. I know this is accurate because during the second trial it come to be about the same. ^p B) To ways the student could have improved the experiment are ^p 1) He/she should have added how much each weighed and 2) He/she should have put the lengths of the plastics before they were stretched in her data.
en_003394	2	1	The amount of stretched in T1 and T2 nie was a little different, T2 was greater than T1 in plastics A,B and C, but in plastic D they had the same amount of stretched. ^p What the student shoud do to improve his experiment is to add more trials.
en_003397	2	2	To improve the validity of the trial, the student could add another trial for each of the plastic strips. To improve the experimental design, the student should mention the exact amount of the weights used on the plastic.
en_003403	2	1	The conclusion
en_003404	2	1	a) A conclusion of this procedure would indicate the plastics durbility to a certain amount of weight and which if the plastics is more durable or unstretched than the others. ^p b) One way the students could have improved the experimental design would be stating the types of plastic used. Another way would be by determining how heavy the weights were on the clamps.
en_003405	2	2	In conclusion, based on these lab results plastic type B was stretched the farthest where Plastic A was stretched the least. One thing the student should do to improve their experimental design was list what kind of plastics they were instead of just naming them plastic A, plastic B etc. Also to improve their validity of the experiment they should have done twice trial to make sure that the first type trials were right.
en_003411	2	1	a.) A conclusion based on the students data that they found out plastic type B was the best kind of plastic in this experiment and plastic Type A was the strongest. ^p b.) Two ways the student could have improved the experiment was to add more trials because 2 isn't enough and to tell us what to measure the length of the plastic with.
en_003415	2	3	a) Plastic type b was the only polymer plastic that was able to stretch out the most while plastic type A was the only polymer plastic that did not stretch out a lot. ^p b) One way that the student could have improved the experimental design would be to state how many weighs to add on the clamp. Another way that it could've been improved was to do more trials.
en_003418	2	3	Based on the student's data, the order of stretchability for the plastic types from greatest to least is B, D, C, A. Two ways the students could have improved the experimental design/validity of the results would've been to use the same clamp for all the experiments and to use the same amount of weights.
en_003424	2	1	After reading the recorded data from the investigation I can conclude that out of plastics A,B,C, and D plastic A and B both increased in milemeters opposed to C which decreased after the second trial while plastic D stayed the same during both trials. One way the student could have improved the experimental design would be by leaving the the clamps on the plastic for longer that 5 minutes, another would be to perform  a third trial.
en_003427	2	0	My conclusion from the data is that A streched 2mm, B streched 1mm, C streched 1mm and D stayed the same at 20mm. ^p Name the plastic being used. Add how much each plastic streched.
en_003440	2	3	The conclusion is that type b plastic will stretch the furthest. ^p How much weight to rise. ^p Did a third trial.
en_003446	2	0	a) The conclusion to my investigation is at the end of my investigation plastic D came out even in the second trail for (T1) and (T2) when stretch. ^P b) Two ways the students could have improved the experiment is by telling us what plastic to use. For example, plastic bottle or wrap. Also, telling us how long do they want the plastic stretched.
en_003447	2	3	A. Plastic type A stretched the least out of the others in both trials. Plastic type is stretches the most in both trials. The student did not have a control variable.^P The student could have measured each plastic before adding weights to make a controll each plastic type had to be the same length. Could have done more trials to make the experement more valid
en_003453	2	2	a) Plastic B stretched more than plastics A,C & D when weights are added to it. ^p 1. How much weight was added. 2. What do they measure length in.
en_003460	2	3	A) A conclusion based on the students data is that plastic type B is the most stretchable whereas type a is the least and is more resiliant.^p B) Two ways to improve the validity include adding a third because the data is different in the first 2 and a third would confirm accuracy a little more. Also contrats should be outlined such as keeping the original plastic samples. The same size before stretching specifying what meraments to go up by in weight added and specific amount of weight to add must be the same.
en_003468	2	1	a) Based on the data, plastic type B stretched the most during trial 1 and trial 2, the least stretchable plastic was plastic type A. Type C was not very stretchable, and plastic D was the second most flexible. ^p To ensure accuracy of the experiment. ^p The student could have revealed the weight added to each plastic in the table, to make sure that it was constant and also could have measured after a longer amount of time.
en_003472	2	2	"In conclusion to this data, I think plastic type B is the most flexible type of plastic. Also, plastic type A is the least flexible. ^p The students can improve their experiment by explaining how much of each plastic they should measure. For example, step 1 should say: ""Take 5cm of one plastic type."" Also, they could improve it by adding the weight of the clamp and letting it sit for longer than 5 minutes."
en_003473	2	1	After looking at the data I can conclude that plastic was D was the stronger the plastic because it stayed the same length. ^p B. two ways they could have improved the job is by first stating what type of plastic you are using and by saying how much weight you have to the clamp.
en_003479	2	3	According to the students data, type B polymer plastic stretched the furthest. The students could have improved this experiment by adding more trials and more sure that in step 2 that all the plastic samples were changing freely down the side of the table evenly by measuring the parts taped.
en_003487	2	1	One way the student could have imomised the experiment is to try the trials more than once.
en_003488	2	2	a) Based on the exploits data, plastic type A stretched the farthest from trial 1 to trial 2 and plastic type B shrinkid from
en_003489	2	3	Plastic
en_003498	2	2	From the students data you can tell that plastic type A has the best stretchability. Plastic type B and C were the second best stretchability. Also that type D hold no sort of stretchability but could have tried more times to yield better results or they could have told us how much weight did they put on for each clamp for each plastic.
en_003499	2	3	My experiment concludes that out of the four plastic polymers, plastic type B was the stretchiest while plastic type A was the least stretchy. My hypothesis on how the plastic would stretch was correct because I know that plastic type B immediately seemed stretched than other plastic types. The students could have improved their experiment by using a constant length for the plastic and using a contrast weight to stretch it with.
en_003500	2	2	A: The conclusion is that the plastic type B in the second trial stretched the most to 25mm.^p B: The could have added a third trial and control variables.
en_003504	2	1	Plastic B is the most stredechable and A is the least stredachable.^p They should vary the weights they had on this elome and also allow them to hens for longer.
en_003518	2	2	Out of both trials plastic type B got the longest after experiment. It streched out to 22mm in trial A and 23mm in trial B. Plastic type A stretched out the least. In trial A it reached 10mm and in trial B it reached to 12mm. ^p Two ways the students could have improved the validity of their results would be to add in the original lengths of the plastics in their data table. They could of also gave the names of the plastics instead of using letters.
en_003528	2	3	Plastic type B has more stretchability then plastics A,C or D. Plastic B stretched on average of 22.5mm whereas A averaged it, C averaged 13.5 and D averaged 20. The students should have specified the weight added and used that weight each time. The students should also have started with the same size plastic and specified that length.
en_003536	2	3	Plastic sample B stretched the farthest.^p The experiment could have been improved by adding exact amount of what to be added on the plastics. Also to measure how much of the plastics edge to be taped to the table so they are standing at the same point.
en_003539	2	2	1) Based on the students data it is conclusive that plastic sample A is the strongest plastic because in trial one it's length was 10mm and in trial 2 it's length was 12mm. Plastic B is the weakest plastic because it's length after weights were added was 22mm, andon the second trial was 23mm. ^P B) The students could have improved the experiment by increasing the time from 5mins to 10mins, and increasing the number of trials with each samples.
en_003548	2	3	a) Plastic type B has the most strechability because, it streched to 22 and 23mm for both trials. Plastics A, C,and D only reached maximum lengths of 12, 13 or 20mm for both trials. ^P b) The students could have improved their experimental design and/or validity by adding more trials or by ensuring that the same length of plastic hangs on the side of the table.
en_003550	2	2	It seems that plastic type B is the best. The reason why it was the best was becuse when it stretched it stretched for the longest. Two chuges I would mark would be more trials and more test plastics.
en_003551	2	1	The conclusion is that the plastic B is the largest one in trial 1 & in trial 2. 30 plastic B is  the longest plastics out of all of the plastic style. the two ways to make experiment would be adding more trials and also having the plastic & weights hang for a longer time.
en_003563	2	1	A- A conclusion that can be made for this experiment is. In conclusion plastic D would be the strongest type of plastic because according to the data table in both trials plastic D did not stretch. ^p B- Two ways this student could have improved these experiment is by telling us the four different types of plastics used also by telling us how much weight it took to make the plastic stretch and what it is measured in.
en_003565	2	2	a. The purpose of this lab is to test 4 different types of polymers to see which polymer is the stretchiest. Based on the results founded, it can be concluded that plastic type B was the stretchiest. In both trial one and trial 2, plastic B stretched the most with 22mm in Ti and 23mm in T2 plastic type A was the least stretchable with T1 and 12mm in T2.^p b. One way the lab could be improved would to have specified an exact width to use in the test. Another possible improvement would be to test for longer amount of time. This should show how the plastics stretch over a longer period of time.
en_003570	2	2	A conclusion would be plastic type A is the lested stretched with 10 T1mm and 12 T2mm. Also plastic type B had the most stretchability at 22 T1mm, 23m T2. And type C, D were C, 14 T1mm, 13 T2mm, D 20T1mm, 20 T2mm. Two ways the students could hae improvd was to hae a control with no weights on it. To improe and compare data. Also use the same amont of weights for each plastic. To keep data acorte.
en_003575	2	1	A). The conclusion would be, that the procedure of this students data had went as planned. All of the results all were around the same number and some were the same. ^p B) Two ways the student could have improved on this experiment is to have a control group and also they could of had a third trial to make sure that the results were all correct.
en_003578	2	2	a) Plastic type A has the highest level of stretchability because from the 1st and the second trial it stretched 2 mm, while the other plastic types only stretched 1 mm or stayed the same. ^p b) Two ways the student could improved the experiment could have been to add more weights to the bags. Another way to improve the validity of the results is to specify how heavy the weights were and how many did he put.
en_003581	2	3	From the student's experiment I can conclude that plastic type B was able to stretch the most while plastic type A stretched the least. However, these students need to improve their experimental design. Two ways that is possible would be to give definite and constant stretching results for each sample as well as defining how much weight should be used and where the clamp should be placed exactly. This would definitely improve the validity of their results.
en_003586	2	2	(a) In conclusion plastic type B was the strongest because it stretched the longest, Plastic A stretched 10 mm and 12 mm. Plastic B 22 mm and 23 mm and plastic C 14 mm and 15 mm and plastic D 20 mm and 20 mm. this data states that plastic B was the strongest. (B) One way he could have improved the experiment  is by having all the plastic equal in size and also he could have added the same amount of weight.
en_003590	2	3	Plastic type B stretches the farthest. The students could have improved the experiment by doing a third trial and by specifying how much weight to add to the clamp.
en_003592	2	1	My conclusion for this experiment is that if plastic B is used than it will be able to stretch the longest and hold the most amount of weights. The reason I know this is because in trial 1 and 2 it had the leading length. A way that this experiment could have been improved would be by not putting the weights on at the same time. This would allow for the bags to get use to each weight. Another thing could be to make sure all the plastics are equal in measurement because that can ruin the data.
en_003595	2	2	a) My conclusion is that polymer plastic B had the most stretchability.^p b) Two ways the experiment could have been improved would be.^p 1) Allow the bags to stretch until they break, and record the maximum length each stretched to.^p 2) The students could have specified the weights used.
en_003596	2	1	According to the students data I would conclude that plastic B was the most stretchy compared to the other 3 plastics. The students could of added the weights in the same exact order and made sure she measured in the same measurements.
en_003601	2	1	(A) Trial 2 was the one with the most stretchability. Trial 1 was around the trial 2's numbers but trial 2 was a ting but tiger or stayed the same. Plastic C actilly decreased one. ^p (B) They should have tryedengce plastic more trials to see it most would increase or decrease.
en_003612	2	0	(A) The plastic that stretched was B T2 and the least was A T1. ^p (B) The way the student could of improved this expiremen is by when they put tape on top of the edge of the plastic sample to a table well they should of left putting weight on th plastic to see how much it holds.
en_003618	2	1	The conclusion is that the plastic did stretched out but some stayed the same length and other decreased. ^p The student would have improved is by having a control group by doing it by a certain weight and other put more weight see if there any difference in ti stretchability.
en_003621	2	3	"Based upon the given data, I can conclude that plastic B had the most stretchability. The first thing the student needs to fix is in his experimental design, In step 4, (s)he says to ""add weight ..."" but they don't specify how much  weight to add. The next thing that needs to be fixed deals with validity. The student needs to record, the starting length of each plastic, as well as keep their length constant. ^p Say exat amount of weights to add record starting legnth of plastics."
en_003626	2	2	My conclusion is that plastic type A can stretch the least, because not only did it not stretch anymore in T2 it actually got 1mm shorter. Plastic type A is the best because it can stretch the most. it stretched 2mm more in T2. ^p (b) One way the student could have improved his/her experimental design and/or validity of the results is to include the data on what the plastics measured before he added weights. He could have also included the weights of the weights he added.
en_003629	2	0	A) In conclusion the amount strech T2 streched a little bit more than T1 by 2 mm. I shows that T2 can strech more than T1. ^P B). One way they can improve by waiting a little longer the five minutes and second way is that they should of used three kinds of different plastics.
en_003634	2	2	By the out come of this experiment, you can tell that plastic B is the stretchiest. Two things that could have been done to improve the experiment are making sure how long the plastics should be in the beginning and if all the plastic types should be the same length before you tape them.
en_003635	2	2	Based on the student's data, I can conclude that plastic types A and B stretched more in the second trial than in the first trial. Two ways the student could have improved the experimental design and the validity of the results are that he should have written the beginning measurements of each piece of plastic, and he should have tested each piece three times not just two.
en_003639	2	0	In conclusion after doing this experiment I came to the conclusion that the plastic type by was the one with the longest length of the plastic types. It had 22mm in the first trial and it had 23mm in the second trial. ^p The student could've waited more than 5mins to measure the length.
en_003641	2	2	A. A conclusion I can draw from this is that plastic type A had stretched 22mm the first trial, and 25mm in the second trial making it the most stretchable plastic type. ^p B. I think that this student should have done at least 3 trials. I think this student should have not taped the plastic at the top of the table he should have done it over a bar so both sides could be tested.
en_003642	2	3	a) The plastic thas has the most stretchability is plastic type B a stretch of 22mm in the first trial and in the 23mm in the second trial. Plastic type A has the worst stretchability. Stretching 10mm in the first trial and 12mm in the second trial. ^p b) They should have stated and used the same amount of weights for each trial. They also should have used the same amount of each plastic.
en_003644	2	1	a)I see that the amount stretched of plastic A & B increased on the second trial, but the amount stretched of plastic A decreased and the amount stretched for plastic D remained the same. ^p b) The student could have make a third trial to see what the outcome would be. The student could have made the trials for another period of time so instead of five mns and he does ten minutes for each of them.
en_003647	2	2	A) In conclusion, plastic type A stretched 2mm more in the second than in the first trial. Plastic type B stretched 1mm more in the second trial than in the first. Plastic type C stretched 1mm more in the second trial than in the first trial. Plastic type D stretched the same amount in both trials.^p B) To improve the validity the group could have stated how much weight to use and had more tests and trials.
en_003649	2	2	Based on the data, B was the most stretchable polymer, followed by D,C and lastly A. Serious sources of error need fixing. For one, the initial length of plastic was not held constant making all data most. Also, allowing the plastics to stretch until breaking. Would truly test this property. However, as the results are consistent between trials, the results seem valid.
en_003654	2	1	a) According to my conclusion B was the one who got stretch the longest and A was the shorter one. b) One way they could do this to make it better is by using different plastics type or by duck taping the plastic to a cup and start putting weighs until it breaks.
en_003656	2	0	The conclusion is most student plastic stretched more then others. They could improved the experiment by leaven the clips 30 mins.
en_003673	2	2	Based on the students data plastic type B in trials 1 and 2 stretched the most and have the most stretchability. ^P One way the student could improve this is by using the same weight for each bag and trial. Another way is by using the same clamp type so it's the same weight added from it each time.
en_003674	2	2	A conclusion that can be reached based on the student's data would be that the best plastic type to use to prevent breakage of a bag would be type D. It was not stretched at all when the weights were added. One way to improve the validity of this experiment would be to conduct more trials, and the average not the results. This would ensure which plastic is the strongest. Another way to improve validity would be to specify the weight used and know it as a control for each plastic type. These two things must be done to ensure validity.
en_003677	2	0	The students could of lable the chart better than the did. The could have one add more info to the procedure and state why they are doing this experiment for.
en_003678	2	2	A) That depending on the plastic type depends weather the plastic stretch or not and how much. ^p B) One way put the first length then the second on the chart another way titled the plastic types.
en_003689	2	3	Plastic type B is the stretchiest type of the 4 plastic types this student tested.^p (b)The student could've specified how many weights to add and how much each weight weighed.
en_003691	2	1	A) The plastic was stretched, but not a lot, at the most it was stretched two inches. ^p B) They could have said how heavy the weights were, also state what type or brand of plastic is being used.
en_003692	2	2	In conclusion the experiment has even led that the four different polymer plastics neither stretch very  far each trial or didn't stretch very far at all. ^p Two ways the student could have improved the experiment design and/or validity of the results are: Giving us the starting measurements and doing the trial a third time to see   if the results change or show the same.
en_003693	2	3	-The validity of the data is questionable, but one conclusion is that plastic A was the strongest because it stretched the least. ^p -Two things the students could have done to improve his experimental design/validity of his results are (1) Data certain leng
en_003695	2	1	3. For the conclusion the students could of put what kind of plastic they used. Also they could made the data table a little more details. ^p The students could have improved their experiment by baming some of the plastics,also they could of put the size of the weights.
en_003696	2	0	Plastic type D stay the same . They should had left more minutes to hang.
en_003703	2	3	a) Based on the student's data, polymer plastic type B was the most stretchable and polymer plastic type A was the most resistance to stretching, or the strongest. Type B stretched an average of 22.5mm, while type A stretched only an average of 11mm, and types C and D came in the middle, stretching averages of 13.5mm, and 20mm. Type A had the strongest polymer in the plastic and type B had the weakest. ^P b.) The first improvement could have been to include control, by testing the stretchability of the materials or plastics without polymers, or running trials on the same plastics without adding weights, to have a valid comparison to see if the polymers are actually what are affecting their stretchability. The second improvement could be to make sure each plastic is of the same thickness, as that can affect stretchability. They could also use more precise instrument or run more trials.
en_003704	2	3	a.) Plastic type A is stronger and stretches less/ slowest then C,D, and B. ^p b.) Make each plastic the same starting lenth, and the weights are the same weight.
en_003713	2	1	A) Based on the information it have plastic type B has a high stretchability compared to plastic type A whas stretchability is very low. ^p B) They should've added a materials so we know what they used to do their experiment. Also they should've wrote conclusion so we knew how their experiment turned out.
en_003718	2	2	Based on the student's data, we can conclude that plastic type D had the most stretchability. The student could have improved the experimental design and/or validity of the results by doing more trials so there can be an average of the amount stretched instead of having 2 measurements that are both different and by stating how much the weight should weigh because different weight size could cause the plastic to stretch more or less.
en_003722	2	2	(A) The conclusion could be that plastic D was the strongest of the plastics because it did not stretch at all. ^p (B) Two ways this exparement could have been improved is by telling how much waright to add to the clamp and the dementions of plastic.
en_003724	2	3	A) In conclusion plastic type B was the most stretchable plolymer plastic.^p B) The student could tell you the size of the polymer plastic and make sure all of them are the same size. Also the student can tell you how much weight is being clamped on to the plastic.
en_003725	2	2	a) Since there were four different types of plastics, type B seemed to stretch the longest both trails because it is most likely the strongest.^p b) Perform even more trials for validity and be are to keep the clamp, the weights, and wherever you hang the plastic constant for each trial you could also perform a control experiment with no weights.
en_003732	2	2	Based on the data, a conclusion would be that the plastic types pretty much were the same as each trial give or data a mm each trial. ^p This ways the students could have improved the experiment is explain how much the weight weighed and did that weight stay the same for every types of plastic.
en_003737	2	3	a) The most plastic type B had the most stretchability in the trial , it stretched 22mm visible plastic type A stretched 10mm and in trial 2 it stretched 23mm while type A stretched 12mm. ^p b) The students should had the lengths of the plastics start out he same that way no plastic could be able to hold more weights since it was longer. Students should also specify how many weights are added for five minutes so that way a plastic doesn't stretch more just because it had more weights.
en_003739	2	2	Based on our results of the polymer investigation we found out that plastic type A stretched the most of two mm. Type B stretched the second furthest at 1mm, and type C lost 1 mm and finally type D didn't lose or gain any length. Two ways the student could have improved the validity was to make sure he used the same amount of weight at the end of the plastic and that the plastic was taped at the same spot at the top of the table.
en_003743	2	0	(A)It appears that sample A was the strongest. After trial 1 it was 10mm and after trial 2 it was 12mm. Samples B and D were the weakest, sample B after trial 1 was 22mm and sample D was 20mm and after trial 2 sample B was 23mm and sample was 20mm.^p (B)One way the student could have improved the experiment is by specifically saying what plastic he was testing . Another way is by saying how much the weights weighed.
en_003744	2	2	A) Based on the procedure the results were not valid. How much weight am I supposed to add. ^p B) The validity could have been improved by telling me how much weight to add or what kind of weights to use.
en_003747	2	2	The students conclusion would be that plastic B stretched the most. For T1 it stretched 22mm and for T2 it streched 23 mm. ^p B) The students could have done more trials. They also could of hard more plastics.
en_003753	2	3	a.) Based on the data, it can be concluded that plastic types B has the least streghth or the most elasticity because it stretched the farthest of all the other plastics. Plastic D is the second and plastic C is the third plastic with least streghth or most elasticity. Since plastic A had the least stretched legnth, it is the strongest or least plastic plastic. ^p b.) To improve the validity of this experiment, it would be wise to msure that each plastic is not only the same size, but is also taped at the exact same spot to the table, and is clamped at the same spot as well. This will allow for the removal of other ine-wencing factors. It is also important to specify the amount of weight that is used. The same amount of weight should be used for each plastic trial to ensure that weight is not a variable in the experiment.
en_003757	2	2	Due to the data I can tell that type D streches the 2nd most but was consistent through both trials. I can also see that type A streched the least amount. Type B though, streches the most. From the data I know that type B plastic is the best because it can strech the most without breaking. This means that the chemical bonds in the polymers are mostly covalent bonds. The student could have improved their experiment by saying how much weight they added, as well as be more specific in the procedure about the plastic types.
en_003760	2	0	a) According to data table the plastics had verry little change from trial to trial for an example plastic type A for trial was 10mm and trial 2 was 12 so it stretched more the second time and for B trail 1 was 22 and trial 2 was 23. for C T1 was 14 and T2 was 13 but a changed happened on plastic C the measurement stand the same for both trials with amount of 20. B) Two ways the students had did different times for each trial. Also the clamp they should have put the plastic some where else cause maybe the clamp had added more weight.
en_003762	2	2	a. Based on the student's data. I can conclude that the plastic type D was the strongest polymer stretching 20mm in trial one and trial 2. I can also conclude that the plastic type A was the weakest polymer stretching 10mm in the first trial and 12mm in the second trial B. One way the students could have done to improve their experiment is perform more trials. Another way the students could have improved their experiment is to record in the table how many weights used.
en_003769	2	3	Based on the student's results, polymer B was able to stretch the furthest length being 22mm in trial one and 23mm in trial two. ^p Two ways that the student could improve the experimental design is by specifying in the procedure the weight of each weight, and by performing an additional trial.
en_003778	2	2	A) Plastic type B is the most stretchable plastic. In trial 1 it stretched 22 mm and in trial 2 it stretched 23 mm. ^p B) 1. The student could have had the clamps attach at the same height in each type of plastic. ^p 2. The student should have used the same amount of tape on each type of plastic.
en_003780	2	2	a) I can infer that plastic type B is the strongest as it stretched the most. ^p b) The student could have improved the experimental design by creating 3 trials and creating an average of the 3. Also the student should of listed the length of the plastics before and after stretching.
en_003783	2	3	Based on the results plastic B stretched the most than D,C,A. ^p The student could of validated his statement more by giving more amounts like how much plastic and how much weight. They could also of validated it by doing the trial a 3rd or 4th time so it was more accurate.
en_003784	2	2	Plastic type A was the least stretchable. It only stretched 10-12mm. Plastic type B was the plastic with the greatest stretchability. It stretched 22-23mm. The two trials confirm this result. The students could improve their data by specifying the amount of weight for each stretch should be the same. Also, this test tests how the plastics recover after being stretched, not how far they stretch. If they wanted to test how far each stretches they should measure it with the weight attached.
en_003787	2	2	A conclusion that I can make based off this data is plastic type A had the biggest size difference between the two trials. One way the students could improve this experiment is starting the plastics all at the same length. This could help determine which plastic's better. Another way is by being more specific as to how many weights to put on the clamp. If one plastic has more weights than the another, it will make this experiment not valid.
en_003789	2	1	According to the data given, plastic type B had more stretchability than plastic type A. However, the students should have stated the four types of plastics they used. Also, they should have kept the measure of plastic samples consistant.
en_003790	2	3	(a) Based on the results you can tell that plastic type B can hold the most weights and plastic type A can hold the least weight.^p (B) Two ways the students could improve the experiment was to do three trials for an accurate results and have every thing the same measurement to also be accurate.
en_003791	2	1	a) A conclusion in the student's data is that plastic type D stretches more than the other plastics do. ^p b) The student could have improved by adding on the procedure what types of plastics to use. Also the student could have added how much were the weights he used.
en_003792	2	2	From the data presented that plastic type B can be stretched the farthest. But to improve this experiment I would do more trials to make it more accurate. Also changing the environment could improve the experiment. By controlling the temperature you can find out which plastic stretches farther in a hot environment or what stretches farther in a colder environment.
en_003801	2	2	a. The data wasn't a clear statement and is inconclusive and they need another trial.^p b.) They could have tested it one more time and if they do they test would be conclusive and be able to draw a conclusion.
en_003804	2	3	For the polymer investigation lab experiment my conclusion from the data is that plastic type B was the most breack resitance and streched the most at 22, 23 mm. Two ways the students could op improved the experiment is in procuder one. It said to measure the length should be a certain lengths for all the plastics. My second thing is how heavy are the weights in the experiment that hung on the bag.
en_003808	2	3	Based on the student's data, plastic A stretched the least amount. Plastic B stretched the most. Plastic D stretched the same amount of 20 mm during trial 1 and trial 2. To improve the experimental design the student should have started off with all the plastic types being the same length before starting the experiment. Another way to improve the results would be to use all the same weights added to the clamp each time. Different weights can cause different results.
en_003816	2	2	a) Plastic type B is the strechiest. ^p b) The students could have done more trials. The student could have put in the a verages to chart in order to make an easier comparison.
en_003819	2	2	A conclusion based on the student's data is that plastic type B stretched the farthest over all because in the data it says it stretched 22mm and 23 mm, as where the other plastics did not stretch as far. ^p Two ways the students could have improved their experiment is by having a control, and by giving an exact measurement for how much plastic you should use because if there is a larger piece, it could look as if is stretched farther than it really did.
en_003822	2	2	a). The students could conclude that plastic B is the most stretchable out of the four plastics because it ended up the longest in both trials, after it was stretched. ^p b. One way to improve this experiment would be to specify in step 4, how many pound of weight are being stretched. This would make sure that in each experiment it is the same amount of weight that is pulling the plastic down. Another way would be to maybe collect data over one minute intervals.
en_003824	2	1	Two ways the students could have improved this experiment could have been by telling me what they were using as weight. And also, how they were measuring the plastic after the trial was over.
en_003835	2	2	This instigation has showed that the polymer from plastic type B was the most strechable than the rest. This experiment could've been altered by adding that each weight should have been carefully placed especially towards the end. There should've been a certain amount of weights put on so that the measurement of the plastics were done fairly.
en_003841	2	1	In conclusion two ways the students could have improved the experiment design is to add a weight to the clamp and let them hang for more time. Also another way the student could have improved the design is to add the same weights to the plastic.
en_003847	2	0	"The conclusion is plastic type have 10 and 12 amounts stretched. The two ways the students ""Take  a sample of one type of plastic, and measure its length, and add weight to the clamp and allow them to hang for five minutes."
en_003852	2	3	a) Plastic B is the stretchiest polymer plastic because of the amount of mm it stretched in the span of five minutes. ^p b) The students needs to make each sample of plastic the exact same size and to improve the validity the could complete a third trial.
en_003854	2	1	A) Plastic B had the greatest lengths in both trials. ^p B) The students could have used more weight and they coud do the experiment over again to get better results.
en_003858	2	0	I don't think that's a valid answer but do to their conclusion depending on the plastic it could either increase or decrease in size.
en_003868	2	0	a. This base on the types of bag. ^p b. We could use anothe plastic type and will try the amount of stretching.
en_003870	2	2	Based on the the student's data, a conclusion would be that sample B is the stretchiest, also, materials  C and D have good stretchability, as long as you don't stretch it twice. One way they could improve would be that instead of measuring the substances once you take the clamp off, measure it with it on because once you take it off, it will be shortened a little. Another way could be to clarify how much weight to add onto each materials.
en_003873	2	2	A conclusion I've made based on the students data is all of the plastics increased the stretch except for plastic type C that decreased. I also saw that plastic type B stretched the most. Two ways the student could have improved this experimental designs was by adding more trials and by using different kind of weights.
en_003875	2	2	"According to the results, polymer ""A"" is the strongest. It could hold the most weight, without stretching. The more a polymer streched, the closer it was to breaking, so that is why ""A"" was the strongest. The student could have improved the experimental design and validity of the results is to insure that they are using the name type of polymer for each one and that they are adding the same amount of weight to each polymer. That will improve the results."
en_003891	2	1	B, tell wat the a weightt of weights were.
en_003892	2	2	That plastic A was more durable than plastic B.^p For one he/ she could been more specific with the plastic type and the amount of weight needed to be used.
en_003895	2	3	a) From this data, one can conclude that plastic type B stretched the most in both trials. The data supports that this polymer plastic has the most specified what length the four plastics should all start at. In order to increase the validity of the experiment. They could also have specified what amount of weight so that each plastic would be pulled by on equal amount.
en_003898	2	2	The student's data revialed that plastic A could be most restitence to stretching. One way the students could have improve this experiment is add more trials. Another way is add control to the experiment.
en_003907	2	1	Based on student data, I noticed that the trial two (T2) plastics stretched longer then most plastics in trial one (T1). I believe the students could have made the time period that they were stretched for longer. I believe some plastics could have stretched more. Also, I think that in their procedure, they should have discussed the amount of weights they put on the clamp for future reference.
en_003908	2	2	A) That for the first trial plastic type B stretched more for the second trial plastic type B stretched 1 more mm and it ended up the most plastic that has stretched.^p b) The two ways the student could have improved the experiment is by having more trials and by using the types of plastics that they were using.
en_003909	2	0	A conclusion I can make is that all the plastic types and trials were all about the same thing.^p Hang, the clamps for more than 5 minutes, attach clamp to top edge.
en_003910	2	3	Based on the data provided by the studence, I have concluded that plastic type B streched the most in both trial 1 and trial 2. ^p One way the studentce could have improved the experiment was by having a continuat for example they could have done a third trial  to see if there was anymore change. The second way the studentce could have improved the experiment was by giving the length of each plastic to see if they were the same.
en_003911	2	2	"A conclusion I draw from the data is that plastic type B is the most stretchable plastic of them all. The data supports this answer cause on average it stretched 2.5mm farther than the others and 11.3mm farther then plastic ""A"" two ways students could have improved results of to include more trials cause its hard to get a good average of two trials. Also I would try adding more trials with different weights, because maybe are plastic is the stretchable when at lower weight."
en_003912	2	0	The two ways the student could have improved the experimental design is Repeat the procedure exactly for the remaining three plastic samples.
en_003915	2	2	I can conclude that on average plastic B was the most stretchy plastic. Validity could have been improved if the student states how heavy the weights are in step 4. Also the student could have stated an exact point on the table so that all plastics were in the same conditions to make the experiment more valid.
en_003916	2	2	a) In conclusion plastic B stretched the longest while plastic A stretched the least. ^p B) The student could of told us what type of plastic to use in the procedure. The student could of also tried more trials to see if the stretched plastic changed sizes.
en_003917	2	2	Based on the results, plastic type A stretched the least and plastic type B stretched the most, therefore the order for the stretchiest plastic/polymers is B, D, C, then A. The student could have used the same weight on each of the polymer. The student could have spesified how much time to allow the weight to pull on the plastics.
en_003923	2	2	A good conclusion I can make from the data is type A and C were the most alike and types B and D were the most alike. For example for T1 type A had 10 and type C had 14 and for T2 type B had 22 and type D had 20. The student could have improved the experimental design by telling the reader how much plastic should be hanging down the table and also he should have been told how heavy the weights were.
en_003925	2	2	a. The conclusion would be that plastic B had the most stretchability while plastic a had the least. ^p b. Two ways they could improve their experiment would be to add more trials. Truly good experiment has at least 3 trials. Another would be to make the procedure more understandable. And they should keep the weights on for longer, this will give more extensive and accurate data.
en_003927	2	2	a) I came to the conclusion that plastic type B had the most stretchability out of all plastics. Plastic B was stretched to an average of 33. ^p b) The student could have improved his experimental design by conducting a third trial and telling the readers what plastics were involve]d in the experiment.
