id	prompt	score	text
en_026805	10	2	white ::  You should use white because the dog probibly has enough fur to last through winer so you would want to keep as much h eat out as possible during the summer-I say this because according to the test reasults the average air heat from black was 53(DEG)C, the average for dark gray was 48(DEG)C, The average for light gray was 45(DEG)C an d the average for white was 42(DEG)C. So in conclution the white paint i s 11(DEG)C cooler than black paint. -
en_026810	10	1	light gray :: The color would affect the doghouse by not ge tting to hot in th summer and not getting to cold in the winter .
en_026811	10	2	white :: the white whould not be hot so the dog can no t burn up. the temperatre was 42(DEG) and the hight was the black at 53(DEG) . the diffentcies would be 11(DEG).
en_026817	10	1	dark gray ::  Dark gary might affect the doghouse by keepin g it hot in the winter but not to hot in the summer
en_026820	10	2	black ::  Black would be the best choice in colder clim ates (Washington) because it absorbs more heat. The dog would thusly be w armer if its doghouse was painted black. Inside the jars, blacks av erage temperature is 53(DEG)C, compared with white which's average tempe rature was 42(DEG)C. That is a difference of 11(DEG)C.
en_026823	10	1	white :: How the color white would effect the dog house is, if they painted it white it would be cooler inside the dog house. and if they painted it black it would be hotter. they should paint the dog house white so the affect makes the dog house cooler.
en_026826	10	1	white ::  White will not affect the doghouse because th e sun will not go to the doghouse as black because black absoed more the energy so the godhouse will get hot as much as the coloer black.
en_026827	10	0	white :: Having a white painted roof will reflect heat in the summer, so the dog will not overheat inside it.
en_026828	10	2	white ::  Having a white colored doghouse will make the dog house cooler. This is because white is a color that doesn't absorb heat as well as other colors which will make the doghouse cooler and more comfertable for the dog. In the expiriment the air temperature inside the jar was 11(DEG)c cooler than the jar that was black which proves that painting the doghouse white will make the doghouse cooler.
en_026830	10	0	light gray :: this color would give the temperature a fresh breeze in the hot summer days &amp; the fall
en_026834	10	2	black :: Black will affect the dog house by making it hotter because the average temperature inside the dog house was 53(DEG) c. The white will will not make it as hot because it's average temperatur e was 42(DEG)c.
en_026835	10	2	dark gray ::  I think that they should paint the dog house black because it absorbs more sunlight and allow the house to be warmer. The black had the highest temperture that was 54 degrees and the white on e had 41 degrees.
en_026843	10	2	dark gray :: The color might affect the doghouse by making the inside temmperature warmer than the temperature outside by more than it would if you used white, or light grey. because in the experiment, th e dark grey absorbed more heat, getting an average of 48 degrees C. compa red to light grey's 45 degrees and whites 42. Black absorbs more energy, at about 53 degrees C., but the dog might cook if its sitting in the dog house during the summer.
en_026853	10	1	white :: This color might affect the doghouse because the doghouse might stay cool for the dog and they wont burn up in the dar k colors.
en_026861	10	0	black :: bacause its black
en_026868	10	0	light gray :: they might not beabol to see the thing
en_026869	10	0	dark gray :: that would help even it out.
en_026871	10	2	dark gray ::  I think that the color dark grey will affect the doghouse by making it warmer but not too warm inside, than if it was a lighter or darker color. I think that because in the experiment the darkest color black ended up being the warmest at 53(DEG), dark grey was the second warmest at 48(DEG), light grey was next at 45(DEG), and white was least warmest at 42(DEG).
en_026872	10	2	white :: I would paint the doghouse white because that color would keep the doghouse cool. In the experiment, the jar with the white lid was an average temperature of 42(DEG)C and the jar with the bl ack lid had an average temperature of 53(DEG)C.
en_026874	10	1	black ::  because when is sunny the inside the doghouse is going to be so hot
en_026877	10	1	dark gray :: it would effect it because in the doghouse it wouldn't be too hot and it woul dn't be to cold.
en_026884	10	1	dark gray :: the color wont absorb to much heat therfore i t wont be to hot inside. the darker the color the greater the heat
en_026889	10	2	black :: Black would change the temperature of the dog house by making it warmer beacause black absorbs heat to most. With the black lid the temperture was 53(DEG)C. With the white lid the temperature was 42(DEG)C. There was 11(DEG)C difference.
en_026896	10	0	dark gray :: when it rains or gets cold the doghouse will be warm and if it hot our the dog can be in some shade
en_026900	10	1	white :: The dog house would not get too hot in the su mmer because white doesn't attract as mutch heat from the sun.
en_026906	10	1	light gray :: that color will not effect the doghouse becau se the light gray will not be to cold or to hot the the doghouse and for the dog who is going to be there in the doghouse
en_026911	10	2	white :: the best color to paint the dog house would b e white because in the experiment the white lid didn't get as hot a s the black lid. the black lid reached an average of 53(DEG)c, but the w hite lid only reached 42(DEG)c. also with a white piant on the dog house instead of being really hot the dog house will be very cool
en_026919	10	1	dark gray ::  Dark gray should keep the dog house a medium temprature that isn't too hot, or to cold.
en_026920	10	1	light gray ::  Light gray would keep the doghouse warm so th e dog wont be cold but also at a reasonable temperature so that the dog wont be to hot.
en_026922	10	1	white ::  The colors affect the temperature of inside t he dog house because darker colors attract more heat than white. I chose white because it has the lowest average temperature of 42(DEG)c. The ave rage of black was 53.25(DEG)c, dark gray 48(DEG)c, light gray 45(DEG)c , and white 42(DEG)c. All of this data was from the experiment. The diff erence is 11.25(DEG)c from lowest average to higest average.
en_026927	10	0	light gray :: Light gray holds the same temprature of 48(DEG) every time
en_026932	10	2	white ::  The best paint color for the doghouse is white. This is because the color of white reflects heat while the color of black absorbs heat. The dog wouldn't want a hot sweaty dog house. After 10 minutes of heat from the lamp, the inside air in the black colored jar had an average temperature of 53(DEG)C. But the white colored jar had an average temperature of 42(DEG)C. The white colored doghouse is the best color for coolness instead of hot, moisty and sweaty.
en_026935	10	1	white :: White is the color most likely perfered becau se the color white doesnt absorb the suns radiations so it doesnt heat up as hot as others would.
en_026938	10	2	white ::  If the dog house was painted white it would not get as hot on the inside on warm days. The average lowest temperature after 10 minutes a light was 42(DEG) with the white lid.
en_026940	10	1	dark gray :: The dog house would be warm because dark gray is in the middle of the temperature ranges when exposed to light and hea t.
en_026946	10	1	light gray ::  Light gray because in the summer it will not ge ttoo hot and in the winter it will not get that cold.
en_026950	10	1	black :: it could make it to warm for the dog, it depends on the weather.
en_026953	10	2	white ::  White would be the best color choice because in the experament white was the coolest color of an average of 42(DEG)C.
en_026960	10	2	dark gray :: it is the second high est and it should keep the dog house worm with out geting to hot
en_026975	10	0	black :: black absorbs all colrs and the data table sh ow that the average for black paint is 53 degrees
en_026979	10	2	white ::  The color white would keep the dog house not as hot inside as the other colors, becasue white had the lowest temperature in the experiment. Whit had the lowest temperature average which was 42(DEG)C. Light gray's average was 45(DEG)C. Dark gray's average was 48(DEG)C. Black's average was 53(DEG)C. That shows us that white had the lowest temperature and will keep the dog house not as hot.
en_026983	10	1	white :: white because blakc would absorb alot of the sun thermal energy witch would over heat and dehydrate the dog, same with , dark gray, and light gray, white would be the best choice because white reflects light, as appose to absorbing it, making the inner tempature co oler and more comfordable for the dog.
en_026984	10	1	light gray :: i choose light gray because it is not to cold anfd not to hot just right.If i choose a darker color it might get to ho t for the dog and if it is a really light color it will be to cold and wont ke3ep him warm.
en_026989	10	1	light gray :: light gray will keep the temperture of the d og house not to hot in the summer and not to cold in the winter. if the d og house was white it would have a temerture average of 42(DEG)C and if the dog house was black it would have an average temerture of 53(DEG)C a nd the dark gray would be to warm as well at 48(DEG)C
en_026994	10	1	dark gray :: the dark gray color would absorbe more heat t han a white or light gray color, keeping the dog warmer, when the tempera ture is colder. But when the temperature is warmer outside it wont absorb e as much heat as the black would, keeping the dog cooler.
en_027000	10	1	black ::  it will make it very hot in the dog house
en_027004	10	2	black :: If you paint the dog house black the dog hous e would be a little bit warmer in the winter the only bad part is that in the summer it will be a little hot inside the dog house. I know this bec ause in the experement that brandi and jerry did it said that the jar wit h the black lid was the hotest.
en_027007	10	0	light gray :: I choose light gray because it would be a nic e temperature. If the dog house was panted black the temperature would av erage 53(DEG) C. If it was dark gray the temperature would average 48(DEG) C. If the dog houyse was painted white then the temperature would average 42(DEG) C. But a light gray color would make the average tempurature a nice comfertable 45(DEG)C.
en_027013	10	1	light gray ::  light gray because it will not be to hot or c old
en_027014	10	1	white :: if they used white the doghouse would be cold er inside then it would if the doghouse was black. the reason why it woul d be colder is because white reflects more sunlight than the color black. darker colors usally abosord more heat then lighter colors.
en_027020	10	1	white ::  the tempicher will still rise but less then t he other ones
en_027038	10	2	black :: The black paint will make the dog house warme r for the dog because the black lid on the jar aborbed the most heat, wit h the highest average temperature (53(DEG)C).
en_027039	10	2	black ::  I think black would be the best paint color because it will make the doghouse warmer when the sun is shining down on the doghouse. The average temperature for the color black was 53 degrees while the white color was only 42 degrees. Therefore, black is the better color to paint the doghouse.
en_027044	10	1	white ::  it will help keep the dog hose cool becus white atraks the least amont of heat
en_027045	10	2	"black ::  the color mght affect the doghouse because brandi and jerry said that""darker colors absorb more energy (heat) "" so a darker colors will make sure the dog is warm ."
en_027066	10	1	white :: this color might make the interior of the hou se cooler.
en_027070	10	1	dark gray ::  I think he wshould use the dark gray color to paint his house because, it will be kinda in the middle of the other tem petures. If they paint it white in the winter it might be colder because it does't attrack to much heat. If they pick black as the color it would be to hot in the summer because it attracks more heat. Light gray will ki nda be like if you paint it white. So I think you should paint it dark gray so that in summer it atracks some heat. And that in the winter it does too. So it would be even out in both summer and winter .
en_027083	10	0	black ::  cuz black is UGLY just like robert patteson
en_027090	10	2	white :: Having the doghouse painted white will affect the doghouse by making it absorb less heat causing the doghouse to be co ol inside during the summer. Because in the expirement the black lids ave rage temperature was 53(DEG) and the white lids average temperature was 42(DEG), That`s a 11(DEG) difference. So painting the doghouse white wo uld be the best decision of paint.
en_027092	10	1	white ::  it won't be so hot inside and it will stay co ol
en_027093	10	1	dark gray :: This will keep the dog warm but it wont get to hot or cold.
en_027099	10	1	white ::  white will effect the dog house.first this wi ll effect it because white will make it cooler in the summer,because whit e doesnt absorb very much heat.
en_027100	10	2	black :: Black absorbs light. Just like with the jar l id when it was black, it absorbed the most. So if you colored the doghous e black it would increase the temperature inside it.
en_027106	10	1	white :: I chose white becauseit was the color that ab sorbed less heat
en_027107	10	1	black ::  if brandi and jerry painted the dog house black then the dog house would be warmer because the darker the color is the energy the dog house can absorb.
en_027109	10	2	"black :: Since black is the darkest color of all the o ther colors (Dark gray, light gray, and white), because of the theory tha t darker colors absorbs more energy (heat); the inside of the doghouse wi ll be warmer as of the doghouse being painted the other colors. The proof that black would be the best paint color for the doghouse is because bla ck is the darkest of all the other colors, and darker colors absorbs more energy, also if you look at the data table for the ""Lid color vs. A ir temperature inside glass jar"" experiment, the average temperature for all 4 colors was black being the highest with 53(DEG)C, Dark Gray b eing 48(DEG)C, Light Gray being 45(DEG)C, and White being 42(DEG)C. Th erefore, black would be the best paint color for the doghouse."
en_027111	10	1	light gray :: the inside wont be too hot nor too cold
en_027115	10	0	black :: The color my affect the dog house because the dog might not be the same color as the house or the house will be to dar k because its black.
en_027119	10	0	white :: black and gray obsorb the color $
en_027123	10	2	white :: This color will make the air in the doghouse less hot, so the dog will be a lot cooler while in the doghouse. I know t his because in the experiment the air is hottest with a black lid and coo lest with a white one. So if the sun is beating down on the doghouse, it will only reach about 42(DEG) C, instead of 45(DEG) C or higher.
en_027124	10	1	white :: Color will affect the doghouse because if the house is painted black it will get very hot inside but if it is white it will say cool allowing for the dog to be comftrable in side
en_027128	10	1	dark gray :: the dark gray with make the house be warm not to coldnor to hot. the data shows that the dark gray is always 48(DEG)C so you dont have to worry about the temperature getting clder ar hotter.
en_027136	10	1	black :: it will make the inside of the doghouse warme r for the dog because dark colors obsorb more heat then light color s as shown in the investigation.
en_027142	10	0	white :: WHite dosent absorb much energy compared to b lack. black absorbs the energy like crazy
en_027146	10	1	white :: I choise white because white would keep the d oghouse cool in the summer.
en_027157	10	2	black ::  if you choose a black color for your dog hous e the tempature would be warmer than if you used a white color, because t he air inside the jar with the black lid was warmer than the lighter colo rs
en_027166	10	1	white :: white would make the doghouse less hot on a s unny day making it a place where the dog can cool down.
en_027175	10	1	black :: I chose black, because the dog might want to stay outside anyway during the summer and lay in the shade or run through water-sprinklers; and in the winter, the doghouse would stay warm enough for the dog to sleep comfortably inside (the energy from the sun would heat the roof which would heat up the doghouse).
en_027180	10	1	dark gray :: The dark grey will make it so it isnt to hott in the dogg house or 2 cold in the dogg house.
en_027183	10	1	black ::  i chose black because it was the color that kept the jar the hottest degree C(DEG).
en_027184	10	0	white ::  tha color will atract so much heat
en_027199	10	2	dark gray ::  I think that if you choose a color to dark, then it might make the dog really hot, so I would choose dark gray because it won't very hot or very cold. Dark gray has trials that are 48(DEG) C which is hot. However, it is not as hot as the color of black with the highest temperture of 54(DEG) and it's also not as cold as the color of white with the lowest temperture of 41(DEG). So Dark gray would be a good color for a dog house.
en_027202	10	0	white :: because the white will not atract that much h eat like the other colors.
en_027203	10	2	white :: because white does not obsorb as much heat as black, the dog house will be cooler. the white lid reached an aver age teperature of 42 dagrees c as suppose to 53 for the black one.
en_027207	10	2	black ::  The black color might effect the doghouse by increasing the temperature of the house. In the expirament the average temperature for the black was 53 degrees celcius. For the lowest color, white, it was 42 degrees celcius. This means that the black was 11 celcius warmer than the white and proves that the black colored doghouse would warm up t he house.
en_027215	10	0	dark gray :: I picked Dark grey because it will be consistantly 48(DEG)c i know because in the table For each trial it was 48(DEG)c.
en_027216	10	2	light gray :: Light gray would keep the inside of the dogho use from becoming to hot, and it would still be a better color than white for cold nights. This is true because the average temperature for the bl ack lid was 53(DEG)C, the average temperature for the dark gray lid was 48(DEG)C, the average temperature for the light gray lid was 45(DEG)C, and the average temperature for the white lid was 42(DEG)C
en_027230	10	0	light gray ::  it would keep the dog house at a good temp. the entire year round.
en_027234	10	0	white :: Because if you have a dog house and you paint it a white it will be a light grey inside the dog house and so from tha t the dog house will be a nice shade of white with a light coat of grey o n the inside of the doghouse and if the dog house is a square thier will be a perfect color on the d og house.
en_027249	10	2	white ::  The color white would be a good color for a d oghouse because it heats up the air in it the least. In the experiment, t he color white only heated up the air in the jar to an average of 42(DEG) C compared to the color black which heated up the air in the jar to an average of 53(DEG)C.
en_027255	10	1	white ::  the white was the coldest and most dogs have a lot of fur so therefor the white would be best
en_027262	10	2	black :: Brandi and Jerry should paint their doghouse black. He will be warm inside the black doghouse because the average tempature of the black lid was 53(DEG)C. In the jar with the white lid, the average tempature was 42(DEG)C. It will be 11(DEG)C warmer in the black doghouse than the white one. That is teh case because black attracts more sunlight and white repels sunlight.
en_027268	10	0	black :: the darker color obsorbs more heat so it woul d bi a good dog house
en_027273	10	1	black :: the solor energy (sun) will be attracted to the black paint, to make the inside temperature of the doghouse increase.
en_027275	10	2	light gray :: the color of the doghouse might affect the in side of the doghouse by the temperature inside. As shown in the data tab le of the experiment, the data shows that the average temperature is 45(DEG) C which when comapared to other temperatures it shows that it is not lowest or the highest its in the middle.
en_027277	10	1	dark gray ::  Dark gray would be a good color to paint the doghouse because it's not too hot and it's not too cold. The average temperature would be 48(DEG) C. Just right.
en_027279	10	1	white ::  The color white might affect the dog house be caus lighter colors reflect light.
en_027281	10	2	black ::  i pick black because black is a dark color an d and darker colors atract energy (like heat).so that way the inside of t he dog house will be worm.like for the black lid all the results were 54 and all the other colors were 10(DEG) and less.
en_027296	10	2	white :: White will keep the dog house cool on a hot s ummer day more than a darker color such as black. white was on averge 11(DEG) c cooler than black.
en_027297	10	1	black :: Since dark colors capture more heat, use black for color to help keep doghouse warm.
en_027309	10	1	white ::  i think that if you use a white paint then th e dog house will be nice a cool because if you use black the dog would ge t hot so that why you shuld use white.
en_027317	10	2	white ::  Painting the doghouse white would ensure that the dog doesn't get too hot while it's inside. White would keep the inside of the doghouse cooler than any other color. I know this because in the experiment, the average temperature for the white-lidded jar was less than any other colored lid.
en_027319	10	2	white ::  By painting the dog house white, it would make the inside of the doghouse cooler. This is proven because in each trial, white had the lowest temperature. For example, in the experiment, White's average tempurate was 42(DEG), compared to black's average, which was 53(DEG); a huge difference!
en_027334	10	0	white :: i think that white is a good color because he at will not be attracted as fast and white is a really nice color.
en_027356	10	2	black :: If they paint the dog house black the conditi ons in the house would be hot because the jar was the hottest when they p ut the black lid on the jar. So that shows that black absorbs more energy than any other color.
en_027358	10	1	:: its depends on were they live if its a hot pl ace then a white dog house but if its a cold place then a black dog house to make the doghouse a little warmer and in the middle if its a mixture.
en_027362	10	2	light gray ::  Dark grey would affect the temperature in the dog house by making it so that the dog house was neither too hot or too cold. The results of the experiment show that the air inside of the jar with the white lid had a average tempeture of about 42(DEG)C. In the winter if the dog house was painted white it would get to cold because the experiment shows that white does not retain heat well. Black was the color that retained the most heat in the experiment with an average tempeture of 53(DEG)C. However, even though according to the experiment,the dog house would be warm in the winter if the doghouse was painted black it would be too hot in the summer for the dog to remain cool. The experiment shows that the air inside of the jar with the light grey lid was warmer than the jar with the white lid, but only by 3(DEG)C, therefore the dog house should be painted dark grey because in the experiment the jar with the dark grey lid is 5(DEG)C cooler than the jar with the black lid. The dark grey would allow the doghouse to remain cool in the summer, but remain warm in the winter.
en_027364	10	0	black ::  because that way the dog wont be hot or cold, it would not be cold but it wont be hot eighter.
en_027365	10	2	black :: Black will absorb more heat, therefore keepin g the dog warm throughout the year. the average temperature inside the ja r with a black lid was 53 degrees Celcius, while all the other colors had an average of 48 degrees celsius or lower.
en_027368	10	2	black ::  The color black will keep the doghouse warm in the winter. The color black absorbs heat better than the other colors. The experiment results show that black is better because in trial 1temperature was 54(DEG)c and the coldest for black was 52(DEG)c. The least warmest was the color white. The highest temperature was 43(DEG)c. the lowest was 41(DEG)c. I chose black because it will keep the dog the warmest in the cold winter. White would not be as warm as black is.
en_027377	10	1	black ::  IT WILLBE HOTTER COSE ITS HOT
en_027379	10	1	light gray ::  it might be less hot than a darker lid becaus e black absorbes the most heat.
en_027400	10	2	white ::  White paint would definatly be the coolest tempreature for the dog becasue after the 10 mins. under the light it was the coldest with an average of 42o, 11 degrees colder than the hottest pai nt color of black the average of the black paint's air was 53.
en_027415	10	1	white :: white absorbs less heat so it would keep the dog cooler
en_027420	10	0	white :: porque es el que da mas inside de glass
en_027424	10	0	black :: Black, because on a warm day the dog house would heat up but it wouldnt be too hot for the dog. And on a cold day the dog house should be the same tempature ( 53(DEG) C ) or get a little col der, but not to cold for the animal.
en_027427	10	2	light gray ::  Light gray would be the best paint color for a doghouse. Light gray had an average temp of 45 degrees which wouldn't b e too cold or too warm for a dog. A white doghouse was 42 degrees which m ight make the dog cold and black and dark gray would make the dog too war m. Dark grays average was 48 and blacks average was 53, much too warm.The refore light gray would be the best color.
en_027430	10	2	white :: I would pick white paint to paint the dog hou se because according to the experiment white was the color that the insid e of the jar would be less hot. Accordig to Brandi and Jerry's data the w hite lid had a temperature 42(DEG)C inside the jar and the black lid was 53(DEG)C and i dont want my dog to be to hot or sufficate in the dog ho use.
en_027432	10	1	dark gray :: If Brandi and Jerry colored the doghouse white, it would not asorb the heatness like the color black. Therefore, it would feel more comfortable for the dog when it is hot outside. The reason why black was to asorb heat, because in the data table it had higher degree then white, which had a lowest degree in temperature.
en_027434	10	1	black :: Black would be a good color for the dog house because in the day it would get hotter because black absorbs heat causin g it to be warmer in their at night.
en_027435	10	2	black :: We can see from this expirement that darker colors absorb more heat. Knowing this information, for the dog to be more warm and comfortable inside his doghouse, Brandi and Jerry should paint the house Black.
en_027437	10	2	white ::  They should use white paint because when the sun comes out the doghouse won't get as much heat absorbed. As shown in t he table the darker lid they used the hotter the air became and white is the lightest color used and it had the lowest temperature.
en_027438	10	2	dark gray ::  The color will effect the dog house by keepin g it the same temperature which would be cool in the summer and warm in t he winter because the trials show that the dark grey paint made the jar t he same temperature for all 3 trials; which the average temperature was 48(DEG)C.
en_027444	10	0	black :: 1:The dog will be feeling like fanetting. 2:The dog will gett thirsty. 3:The dog will breath reeally hard.
en_027445	10	0	white ::  The color should keep the inside of the dog house at a reasonable temperature. Based on the results from the experiment, the hypothesis was right about black soaking up heat through the black rather than white. So the white paint would work the same by keeping the heat under control and not letting it all in.
en_027458	10	1	black :: this color would keep the inside of the dogs house warm because dark colors attract heat from the son.
en_027462	10	0	black :: they sould use black because black keeps heat better than the other colors so the dont want there dog to get cold so b lack is the most affective color.
en_027479	10	1	black ::  The color black because it would be warm in t he doghouse. Since black absorbs more heat black would be best to keep th e dog warm rather than cold.
en_027492	10	0	black :: is to dark
en_027501	10	0	black :: black will affect the dog house buy keeping h eat in
en_027503	10	1	white :: White doesn't attract heat but black, dark gray and light gray do, so the dog would be kept cool.
en_027515	10	1	black ::  The color black would make the house warmer o n the inside.
en_027521	10	1	dark gray :: dark grey will make the dog house warm inside but it wont get to hot for the dog. in the jar the air tempature insde t he jar with the dark grey lid stayed at 48. there for in the dog house it wont be to cold or to hot it will be warm
en_027531	10	2	white ::  The color white wouldn't absorb as much ener gy as the darker colors so the doghouse wouldn't become too warm. With a black lid, the jar was an average temperture was 53(DEG) C after 10 minu tes. With the White lid the temperature was an average of 42(DEG) C. Thi s shows that the lighter the color, the less heat you will have trampted inside the dog house. Something to warm would not be suitable for a dog, and therefore making white the right color.
en_027535	10	1	light gray ::  Based on the data I think light grey would be the best color. I think that because it would make the doghouse warm fo r the winter but it wont be too hot in the summer.
en_027544	10	2	white ::  The color of the doghouse should be white because that way in the summer it won't be to hot for the dog. As shown in the data white is the coolest. The average for a black lid is 53(DEG) C. The dark gray lid is 48(DEG) C the light gray lid is 45(DEG) C and the white lid is 42(DEG) C. Therefore the white is the coolest and it won't get that hot for the dog.
en_027545	10	1	white :: With a white doghouse the dog will be cool when the weather is warm/ hot because the white paint will not absorb as much heat and in the winter it will not matter because there is not much heat to absorb anyway so it would not matter how dark the paint is.
en_027553	10	2	white :: The color white had the lowist temp at the en d of the expairement so that means it will be cooler inside the dog house then it would be with other colors
en_027565	10	1	light gray :: the color wouyld affect the dog house in this way in the heat the dog would stay cool but its not so light that it wou ld be cold for him in the winter. so keeping it at a light darker color y ou ahve a mixeture of the 2.
en_027568	10	2	light gray ::  it will affect the dog house by keeping it so me what cool in the summer because the light gray glass jar absorbed an a verage of 45(DEG)Celsius while the black glass jar absorbed an average 5 3(DEG)Celsius making an 8(DEG)Celsius difference between the two.
en_027579	10	1	black :: because black absorbs heat more then the othe r colors
en_027580	10	1	white :: The color white absorbs less heat therefore w ill reduce the impact the sun has on the temperature inside the doghouse.
en_027586	10	1	light gray :: i think light gray would work the best becaus e,if its hot outside the house will manage to stay cool inside,and in the winter it will manage to stay warm inside.
